Station,Year,Month,Rainfall,TMax,Tmin,WindSp,Timestamp
CHIPEPO,1999,12,55.8,32.3,23.8,,1/12/1999 6:00
CHIPEPO,2000,1,174.1,31.1,23.5,,1/1/2000 6:00
CHIPEPO,2000,2,216,30.9,23.5,,1/2/2000 6:00
CHIPEPO,2000,3,173.3,30.1,22.9,,1/3/2000 6:00
CHIPEPO,2000,4,43.3,30.2,21.4,,1/4/2000 6:00
CHIPEPO,2000,5,74.9,27.1,18.1,,1/5/2000 6:00
CHIPEPO,2000,6,0,9,9,,1/6/2000 6:00
CHIPEPO,2000,7,0,26.2,15.7,,1/7/2000 6:00
CHIPEPO,2000,8,0,28.1,17.1,,1/8/2000 6:00
CHIPEPO,2000,9,0,9,9,,1/9/2000 6:00
CHIPEPO,2000,10,0,34.3,24,,1/10/2000 6:00
CHIPEPO,2000,11,10.2,9,9,,1/11/2000 6:00
CHIPEPO,2000,12,110.6,31.3,24,,1/12/2000 6:00
CHIPEPO,2001,1,102.3,31.9,23.9,5.3,1/1/2001 6:00
CHIPEPO,2001,2,304.1,29.7,23.1,4.1,1/2/2001 6:00
CHIPEPO,2001,3,230.9,29.4,22.6,2.7,1/3/2001 6:00
CHIPEPO,2001,4,23,30.2,21.5,4.7,1/4/2001 6:00
CHIPEPO,2001,5,0,28.7,17.9,4.7,1/5/2001 6:00
CHIPEPO,2001,6,0,26.8,15.2,4.7,1/6/2001 6:00
CHIPEPO,2001,7,0.8,26,14.3,5.1,1/7/2001 6:00
CHIPEPO,2001,8,1.4,29.6,17.4,5.3,1/8/2001 6:00
CHIPEPO,2001,9,0,31.9,20.7,6.8,1/9/2001 6:00
CHIPEPO,2001,10,0.5,34.8,23.8,7,1/10/2001 6:00
CHIPEPO,2001,11,34,33.6,24.7,6.4,1/11/2001 6:00
CHIPEPO,2001,12,80,33,24.6,6.5,1/12/2001 6:00
CHIPEPO,2002,1,138.6,32.6,24.6,6.5,1/1/2002 6:00
CHIPEPO,2002,2,157.1,9,23.6,4.7,1/2/2002 6:00
CHIPEPO,2002,3,48.2,9,23.7,4.9,1/3/2002 6:00
CHIPEPO,2002,4,235.3,9,20.8,4,1/4/2002 6:00
CHIPEPO,2002,5,0,9,17.2,3.2,1/5/2002 6:00
CHIPEPO,2002,6,0,9,15.5,6.1,1/6/2002 6:00
CHIPEPO,2002,7,0,9,15.9,6.6,1/7/2002 6:00
CHIPEPO,2002,8,0,9,18.7,7.6,1/8/2002 6:00
CHIPEPO,2002,9,0.6,9,21.3,7.2,1/9/2002 6:00
CHIPEPO,2002,10,27.4,9,24.2,6.5,1/10/2002 6:00
CHIPEPO,2002,11,12.1,9,24.2,5.3,1/11/2002 6:00
CHIPEPO,2002,12,86,9,24.7,4.4,1/12/2002 6:00
CHIPEPO,2003,1,72.2,9,24.7,1.8,1/1/2003 6:00
CHIPEPO,2003,2,297.6,9,24.2,2.9,1/2/2003 6:00
CHIPEPO,2003,3,401.8,9,22.4,6.2,1/3/2003 6:00
CHIPEPO,2003,4,20.5,9,20.1,4.4,1/4/2003 6:00
CHIPEPO,2003,5,0.7,9,17.1,5.6,1/5/2003 6:00
CHIPEPO,2003,6,13.2,9,17.2,3.1,1/6/2003 6:00
CHIPEPO,2003,7,0,9,14,0.8,1/7/2003 6:00
CHIPEPO,2003,8,0,9,16.1,1.1,1/8/2003 6:00
CHIPEPO,2003,9,0.3,9,20.3,0.9,1/9/2003 6:00
CHIPEPO,2003,10,18.3,9,23.1,0.5,1/10/2003 6:00
CHIPEPO,2003,11,37.2,9,25.4,1.4,1/11/2003 6:00
CHIPEPO,2003,12,116.2,9,23.5,-99,1/12/2003 6:00
CHIPEPO,2004,1,284.7,9,23.7,0.2,1/1/2004 6:00
CHIPEPO,2004,2,123.8,9,23.1,0.8,1/2/2004 6:00
CHIPEPO,2004,3,309.9,9,22.8,1.3,1/3/2004 6:00
CHIPEPO,2004,4,10.2,9,21.7,0.8,1/4/2004 6:00
CHIPEPO,2004,5,0.8,9,17.1,1.8,1/5/2004 6:00
CHIPEPO,2004,6,0,9,15.4,4,1/6/2004 6:00
CHIPEPO,2004,7,0,9,14.8,5.5,1/7/2004 6:00
CHIPEPO,2004,8,0,9,17.6,7.5,1/8/2004 6:00
CHIPEPO,2004,9,0,9,20.5,5.9,1/9/2004 6:00
CHIPEPO,2004,10,13.7,9,22.9,3.6,1/10/2004 6:00
CHIPEPO,2004,11,21.4,9,25.6,2.8,1/11/2004 6:00
CHIPEPO,2004,12,196.8,9,23.9,2.9,1/12/2004 6:00
CHIPEPO,2005,1,119.6,9,24.1,3.1,1/1/2005 6:00
CHIPEPO,2005,2,52.3,33.4,23.8,3.9,1/2/2005 6:00
CHIPEPO,2005,3,74.9,33.4,23.9,3.8,1/3/2005 6:00
CHIPEPO,2005,4,3.3,33.4,21.5,4,1/4/2005 6:00
CHIPEPO,2005,5,0,30.5,18.2,3.8,1/5/2005 6:00
CHIPEPO,2005,6,0,28.5,16.1,4.2,1/6/2005 6:00
CHIPEPO,2005,7,0,26.9,14.9,4.7,1/7/2005 6:00
CHIPEPO,2005,8,0,9,17.8,6.9,1/8/2005 6:00
CHIPEPO,2005,9,0,9,19.8,4.9,1/9/2005 6:00
CHIPEPO,2005,10,0,9,24.4,3.2,1/10/2005 6:00
CHIPEPO,2005,11,103.8,9,24.7,2.7,1/11/2005 6:00
CHIPEPO,2005,12,371.9,9,22.5,3.2,1/12/2005 6:00
CHIPEPO,2006,1,147.1,9,22.9,2.2,1/1/2006 6:00
CHIPEPO,2006,2,307.1,9,22.6,2.7,1/2/2006 6:00
CHIPEPO,2006,3,172,9,22.4,3,1/3/2006 6:00
CHIPEPO,2006,4,12.1,9,20.1,3.1,1/4/2006 6:00
CHIPEPO,2006,5,0,9,16.9,4.8,1/5/2006 6:00
CHIPEPO,2006,6,0,9,14.5,6,1/6/2006 6:00
CHIPEPO,2006,7,0,9,9,4.3,1/7/2006 6:00
CHIPEPO,2006,8,0,9,9,3.7,1/8/2006 6:00
CHIPEPO,2006,9,0,9,9,2.5,1/9/2006 6:00
CHIPEPO,2006,10,0,9,9,2,1/10/2006 6:00
CHIPEPO,2006,11,69.8,35.2,24.7,2.9,1/11/2006 6:00
CHIPEPO,2006,12,156.7,33.9,24.8,1.9,1/12/2006 6:00
CHIPEPO,2007,1,344,30.6,23,-99,1/1/2007 6:00
CHIPEPO,2007,2,21.7,32.4,23,-99,1/2/2007 6:00
CHIPEPO,2007,3,158.8,32.9,22.4,1.9,1/3/2007 6:00
CHIPEPO,2007,4,10.3,31.5,20.5,3,1/4/2007 6:00
CHIPEPO,2007,5,0,30.1,16.5,3.4,1/5/2007 6:00
CHIPEPO,2007,6,0.5,27.8,15.4,3.8,1/6/2007 6:00
CHIPEPO,2007,7,3,27.1,13.7,2.8,1/7/2007 6:00
CHIPEPO,2007,8,0,29.9,15.9,1.4,1/8/2007 6:00
CHIPEPO,2007,9,3.8,34,20.2,1.8,1/9/2007 6:00
CHIPEPO,2007,10,0,35.9,24.3,1.2,1/10/2007 6:00
CHIPEPO,2007,11,88,34.1,24.4,2.1,1/11/2007 6:00
CHIPEPO,2007,12,648.7,29.5,22.5,2.2,1/12/2007 6:00
CHIPEPO,2008,1,298.2,29.8,22.5,2.2,1/1/2008 6:00
CHIPEPO,2008,2,110.7,31.4,22,2.9,1/2/2008 6:00
CHIPEPO,2008,3,83.7,31,21.4,2.8,1/3/2008 6:00
CHIPEPO,2008,4,8.7,30.2,18.9,3.4,1/4/2008 6:00
CHIPEPO,2008,5,0,27.3,14.8,4.7,1/5/2008 6:00
CHIPEPO,2008,6,0,27,15.5,1.6,1/6/2008 6:00
CHIPEPO,2008,7,0,29.6,16.6,1.3,1/7/2008 6:00
CHIPEPO,2008,8,0,33.4,20,0.7,1/8/2008 6:00
